JWD0289760	IKF	あいけーえふ	"国際剣道連盟という,スポーツの運営組織"	
JWD0000817	愛敬する	あいけいする	親愛の念をこめて敬う	
JWD0408330	愛犬	あいけん	飼い犬としてかわいがっている犬	
JWD0408331	愛犬	あいけん	犬をかわいがること	
JWD0000818	合い拳	あいけん	"拳において,両方が同じ手を出すこと"	
JWD0000819	合拳	あいけん	"拳において,両方が同じ手を出すこと"	
JWD0000821	あいこ	あいこ	勝ち負けのつかないこと	
JWD0000820	愛顧	あいこ	目をかけて引き立てること	
JWD0564826	愛子	あいこ	日本人の氏名	
JWD0000822	相こ	あいこ	勝ち負けのつかないこと	
JWD0000823	相子	あいこ	勝ち負けのつかないこと	
JWD0000824	愛校	あいこう	自分の通う学校や母校を大切に思うこと	
JWD0561692	愛甲	あいこう	愛甲郡という郡	
JWD0577332	愛好家	あいこうか	趣味としてあることを楽しむ人	
JWD0577333	愛好者	あいこうしゃ	趣味としてあることを楽しむ人	
JWD0530716	愛好する	あいこうする	愛好する	
JWD0000825	相呼応する	あいこおうする	互いに応じ合って行う	
JWD0000826	愛国	あいこく	自分の国を大切に思うこと	
JWD0577971	愛国心	あいこくしん	国を愛する心	
JWD0289763	哀哭する	あいこくする	哀しんで声を上げて泣く	
JWD0457270	ICOT	あいこっと	"新世代コンピュータ技術開発機構という,コンピュータ開発機構"	
JWD0457271	アイコット	あいこっと	"新世代コンピュータ技術開発機構という,コンピュータ開発機構"	
JWD0524880	相異なる	あいことなる	同じでない	
JWD0000827	合いことば	あいことば	合図のことば	
JWD0517018	合いことば	あいことば	"仲間うちだけにわかる,明記できない箇所での隠語"	
JWD0530555	合いことば	あいことば	行動の目標として掲げる主義主張やその言葉	
JWD0000828	合い言葉	あいことば	合図のことば	
JWD0517019	合い言葉	あいことば	"仲間うちだけにわかる,明記できない箇所での隠語"	
JWD0530556	合い言葉	あいことば	行動の目標として掲げる主義主張やその言葉	
JWD0000830	合ことば	あいことば	合図のことば	
JWD0517020	合ことば	あいことば	"仲間うちだけにわかる,明記できない箇所での隠語"	
JWD0530557	合ことば	あいことば	行動の目標として掲げる主義主張やその言葉	
JWD0000831	合言葉	あいことば	合図のことば	
JWD0517021	合言葉	あいことば	"仲間うちだけにわかる,明記できない箇所での隠語"	
JWD0530558	合言葉	あいことば	行動の目標として掲げる主義主張やその言葉	
JWD0238593	合い言葉にする	あいことばにする	"標語を掲げ,その実践に努める"	
JWD0238594	合い言葉にする	あいことばにする	"標語を掲げ,その実践に努める"	
JWD0238595	合い言葉にする	あいことばにする	"標語を掲げ,その実践に努める"	
JWD0238596	合い言葉にする	あいことばにする	"標語を掲げ,その実践に努める"	
JWD0238597	合い言葉にする	あいことばにする	"標語を掲げ,その実践に努める"	
JWD0238598	合い言葉にする	あいことばにする	"標語を掲げ,その実践に努める"	
JWD0238599	合い言葉にする	あいことばにする	"標語を掲げ,その実践に努める"	
JWD0392304	アイコノクラズム	あいこのくらずむ	"因習打破主義という,古くからの習慣を打破する主義"	
JWD0400897	アイゴ	あいご	藍子という魚	
JWD0000837	相碁	あいご	囲碁の能力が等しいこと	
JWD0000838	相碁	あいご	気の合う者どうしで碁を打つこと	
JWD0400898	藍子	あいご	藍子という魚	
JWD0000839	哀号	あいごう	人の死を悲しんで泣き叫ぶ声	
JWD0096994	哀号	あいごう	嘆き悲しむ	
JWD0393309	哀号	あいごう	葬式で死者に対する号泣	
JWD0000840	哀号する	あいごうする	"(中国の葬式で)哀号する"	
JWD0096995	哀号する	あいごうする	嘆き悲しむ	
JWD0000841	相輿	あいごし	二人で同じ輿や駕篭に乗ること	
JWD0000842	愛護する	あいごする	愛護する	
JWD0000843	間駒	あいごま	"将棋において,間駒という王手を防ぐための打ち方"	
JWD0000847	間駒	あいごま	"将棋において,間駒という王手を防ぐための手に用いた駒"	
JWD0000845	合い駒	あいごま	"将棋において,間駒という王手を防ぐための打ち方"	
JWD0000848	合い駒	あいごま	"将棋において,間駒という王手を防ぐための手に用いた駒"	
JWD0000846	合駒	あいごま	"将棋において,間駒という王手を防ぐための打ち方"	
JWD0000849	合駒	あいごま	"将棋において,間駒という王手を防ぐための手に用いた駒"	
JWD0395537	アイサ	あいさ	秋沙という鳥	
JWD0395538	秋沙	あいさ	秋沙という鳥	
JWD0073095	愛妻	あいさい	恋しく思う妻	
JWD0369875	愛妻	あいさい	大切にしている妻という間柄	
JWD0408332	愛妻	あいさい	自分の妻を大切にすること	
JWD0392764	間作	あいさく	他の作物の株の間に作った作物	
JWD0000850	間作する	あいさくする	株と株の間に他の作物を作ること	
JWD0000851	あいさつ	あいさつ	人と儀礼的にとりかわす言葉	
JWD0000853	あいさつ	あいさつ	儀式での挨拶の言葉	
JWD0000855	あいさつ	あいさつ	受け答え	
JWD0000859	あいさつ	あいさつ	失礼な言葉	
JWD0304111	あいさつ	あいさつ	移転や転任などを正式に通知する言葉	
JWD0367184	あいさつ	あいさつ	やくざの世界での仕返し	
JWD0545185	あいさつ	あいさつ	人と会って挨拶する	
JWD0000852	挨拶	あいさつ	人と儀礼的にとりかわす言葉	
JWD0000854	挨拶	あいさつ	儀式での挨拶の言葉	
JWD0000856	挨拶	あいさつ	受け答え	
JWD0000860	挨拶	あいさつ	失礼な言葉	
JWD0304112	挨拶	あいさつ	移転や転任などを正式に通知する言葉	
JWD0367185	挨拶	あいさつ	やくざの世界での仕返し	
JWD0545188	挨拶	あいさつ	人と会って挨拶する	
JWD0000861	あいさつする	あいさつする	"(会合の席などで)挨拶の言葉を述べる"	
JWD0186039	あいさつする	あいさつする	返答をする	
JWD0304113	あいさつする	あいさつする	"(移転の)挨拶をする"	
JWD0367186	あいさつする	あいさつする	仕返しする	
JWD0545186	あいさつする	あいさつする	人と会って挨拶する	
JWD0000862	挨拶する	あいさつする	"(会合の席などで)挨拶の言葉を述べる"	
JWD0186040	挨拶する	あいさつする	返答をする	
JWD0304114	挨拶する	あいさつする	"(移転の)挨拶をする"	
JWD0367187	挨拶する	あいさつする	仕返しする	
JWD0545189	挨拶する	あいさつする	人と会って挨拶する	
JWD0367188	挨拶人	あいさつにん	仲介をする役割	
JWD0530251	挨拶人	あいさつにん	人と人の間に入って話をまとめる人	
JWD0000863	挨拶者	あいさつもの	愛相のよい人	
JWD0000864	藍錆	あいさび	藍錆という染色	
JWD0000865	藍錆	あいさび	藍錆色の織物	
JWD0000866	愛ざかり	あいざかり	子供の愛らしい盛り	
JWD0000867	愛盛	あいざかり	子供の愛らしい盛り	
JWD0000868	愛盛り	あいざかり	子供の愛らしい盛り	
JWD0567527	相沢	あいざわ	日本人の氏名	
JWD0567529	相澤	あいざわ	日本人の氏名	
JWD0000869	哀史	あいし	痛ましく悲しい歴史	schmerzhafte, traurige Geschichte
JWD0000870	哀史	あいし	かなしい物語	
JWD0000919	哀思	あいし	哀しい気持ち	
JWD0000872	哀詩	あいし	かなしい気持ちをうたった詩	
JWD0000876	愛子	あいし	子供を可愛がること	
JWD0179723	愛子	あいし	大事な子供	
JWD0369876	愛子	あいし	大切にしている子供という間柄	
JWD0392789	間紙	あいし	"インクの汚れを防ぐため,印刷物の間にはさむ紙"	
JWD0408333	IC	あいしー	多数の回路の機能を一つに集約した素子	
JWD0286457	ICカード	あいしーかーど	ICカードというカード	
JWD0295121	ICC	あいしーしー	"情報の生産,流通に関する産業"	
JWD0295122	ICC	あいしーしー	国際商業会議所という国際経済団体	
JWD0295123	ICCP	あいしーしーぴー	"情報電算機通信政策作業部会という,OECDの委員会"	
JWD0295126	ICTS	あいしーてぃーえす	"ICTSという,都市用の自動運転の軌道交通機関"	
JWD0295127	ICTS	あいしーてぃーえす	"ICTSという,自動運転の軌道交通機関用の車両"	
JWD0372884	ICBM	あいしーびーえむ	大陸間弾道ミサイルという戦略核兵器	
JWD0076788	ICU	あいしーゆー	国際基督教大学という私立大学	
JWD0456258	ICU	あいしーゆー	"集中治療室という,治療室"	
JWD0243628	アイシーロード	あいしーろーど	氷結した道路	
JWD0110005	愛しあう	あいしあう	"(男女が)互いに愛情を抱き合う"	
JWD0110006	愛し合う	あいしあう	"(男女が)互いに愛情を抱き合う"	
JWD0243629	アイシェード	あいしぇーど	アイシェードという帽子	
JWD0243630	アイシェイド	あいしぇいど	アイシェードという帽子	
JWD0280945	愛しすぎる	あいしすぎる	"(子を)愛し過ぎる"	
JWD0280947	愛しすぎる	あいしすぎる	"(祖国を)愛し過ぎる"	
JWD0280949	愛しすぎる	あいしすぎる	"(異性を)愛し過ぎる"	
JWD0369877	愛しすぎる	あいしすぎる	"(酒を)愛飲し過ぎる"	
JWD0280946	愛し過ぎる	あいしすぎる	"(子を)愛し過ぎる"	
JWD0280948	愛し過ぎる	あいしすぎる	"(祖国を)愛し過ぎる"	
JWD0280950	愛し過ぎる	あいしすぎる	"(異性を)愛し過ぎる"	
JWD0369878	愛し過ぎる	あいしすぎる	"(酒を)愛飲し過ぎる"	
JWD0000877	合い室	あいしつ	同室すること	
JWD0000880	合い室	あいしつ	同室している部屋	
JWD0000878	合室	あいしつ	同室すること	
JWD0000881	合室	あいしつ	同室している部屋	
JWD0000879	相室	あいしつ	同室すること	
JWD0000882	相室	あいしつ	同室している部屋	
JWD0000883	愛社	あいしゃ	会社を愛し尽くすこと	
JWD0000884	愛車	あいしゃ	大事にしている車	
JWD0000844	間遮	あいしゃ	"将棋において,間駒という王手を防ぐための打ち方"	
JWD0243631	アイシャイナー	あいしゃいなー	"アイシャイナーという,目元をはっきりさせる為の化粧品"	
JWD0388143	アイシャドー	あいしゃどー	"アイシャドーという,まぶたに色をつけるための化粧品"	
JWD0388144	アイシャドウ	あいしゃどう	"アイシャドーという,まぶたに色をつけるための化粧品"	
JWD0000885	哀愁	あいしゅう	もの悲しい気持ち	
JWD0000887	愛執	あいしゅう	愛する気持ちが断ち切れないこと	
JWD0000888	愛執	あいしゅう	"仏教において,欲望にとらわれて自由にならないこと"	
JWD0000889	愛書	あいしょ	本が好きなこと	
JWD0000890	愛書	あいしょ	愛読している本	
JWD0000891	愛妾	あいしょう	"妻とは別に,かわいがっている愛人"	
JWD0369879	愛妾	あいしょう	愛妾という間柄	
JWD0520777	愛称	あいしょう	正式名称の他に呼ばれる名前	
JWD0000892	合い性	あいしょう	"陰陽五行説において,生まれ年による男女の相性"	
JWD0000893	合性	あいしょう	"陰陽五行説において,生まれ年による男女の相性"	
JWD0000894	相性	あいしょう	"陰陽五行説において,生まれ年による男女の相性"	
JWD0000895	愛唱歌	あいしょうか	愛唱している歌	
JWD0000896	愛誦歌	あいしょうか	愛唱している歌	
JWD0000897	哀傷する	あいしょうする	哀しんで心を傷める	
JWD0000898	愛唱する	あいしょうする	愛唱する	
JWD0000899	愛誦する	あいしょうする	愛誦する	
JWD0225489	あいしらい	あいしらい	"能において,役者が相手の演技に応じて動くこと"	
JWD0225490	あいしらい	あいしらい	"能において,相手役"	
JWD0244889	あいしらい	あいしらい	客をもてなす	
JWD0369880	あいしらい	あいしらい	"能において,相手役の人"	
JWD0000901	相知る	あいしる	お互いに知る	
JWD0000904	相知る	あいしる	愛情関係にある	
JWD0000900	藍汁	あいしる	藍の葉からとった汁	
JWD0531023	愛心	あいしん	"人を慈しみ,思いやる気持ち"	
JWD0295128	アイシング	あいしんぐ	"アイスホッケーで,アイシングザパックという反則"	
JWD0295130	アイシング	あいしんぐ	航空機の機体の表面に氷が付着すること	
JWD0295129	アイシングザパック	あいしんぐざぱっく	"アイスホッケーで,アイシングザパックという反則"	
JWD0179726	愛児	あいじ	大事な子供	
JWD0369881	愛児	あいじ	愛しく大切にしている子供という間柄	
JWD0277210	IGF	あいじーえふ	"IGFという,人間の血清中より抽出されたポリペプチド"	
JWD0289764	IJF	あいじぇーえふ	"国際柔道連盟という,スポーツの運営組織"	
JWD0000905	愛日	あいじつ	冬の日ざし	
JWD0000906	愛日	あいじつ	孝心の深いこと	
JWD0000907	相酌	あいじゃく	互に酌をし合って酒を飲むこと	
JWD0000908	愛着する	あいじゃくする	"(物事に)いつまでも心がひかれる"	
JWD0000909	愛着する	あいじゃくする	"(俗世の欲望に)いつまでもとらわれる"	
JWD0000910	相借家	あいじゃくや	それぞれの家を同じ一つの棟の中に借りること	
JWD0000911	相借家	あいじゃくや	いっしょに借りた家	
JWD0000912	合い決り	あいじゃくり	"合い決りという,建築の接ぎ手"	
JWD0000913	合い抉り	あいじゃくり	"合い決りという,建築の接ぎ手"	
JWD0000914	合決	あいじゃくり	"合い決りという,建築の接ぎ手"	
JWD0000915	合決り	あいじゃくり	"合い決りという,建築の接ぎ手"	
JWD0000916	合抉	あいじゃくり	"合い決りという,建築の接ぎ手"	
JWD0000917	合抉り	あいじゃくり	"合い決りという,建築の接ぎ手"	
JWD0000918	相三味線	あいじゃみせん	決まった一人の歌い手と常に一緒に演奏する三味線弾き	
JWD0369882	相三味線	あいじゃみせん	"相三味線という,特定の唄い手と常に三味線を演奏する役割"	
JWD0000920	哀情	あいじょう	哀しい気持ち	
JWD0000928	愛嬢	あいじょう	"他人から見て,親がかわいがっている娘"	
JWD0369883	愛嬢	あいじょう	大切にしている娘という間柄	
JWD0000931	愛情	あいじょう	異性を恋い慕う気持ち	
JWD0535169	愛情	あいじょう	人に対する愛情	
JWD0289767	逢い状	あいじょう	"逢い状という,芸者を自席に呼ぶための書き付け"	
JWD0289768	逢状	あいじょう	"逢い状という,芸者を自席に呼ぶための書き付け"	
JWD0000932	合いじるし	あいじるし	"戦場で,味方であることを分からせるための目じるし"	
JWD0000935	合いじるし	あいじるし	二枚以上の書類の移り目ごとに押す印	
JWD0000938	合いじるし	あいじるし	二枚の布を縫い合わせるために付ける印	
JWD0000941	合いじるし	あいじるし	書類を他の書類と引き合わせた証拠に付ける印	
JWD0000668	合い印	あいじるし	書類を他の書類と引き合わせた証拠に付けるしるし	
JWD0000933	合い印	あいじるし	"戦場で,味方であることを分からせるための目じるし"	
JWD0000936	合い印	あいじるし	二枚以上の書類の移り目ごとに押す印	
JWD0000939	合い印	あいじるし	二枚の布を縫い合わせるために付ける印	
JWD0000671	合印	あいじるし	書類を他の書類と引き合わせた証拠に付けるしるし	
JWD0000934	合印	あいじるし	"戦場で,味方であることを分からせるための目じるし"	
JWD0000937	合印	あいじるし	二枚以上の書類の移り目ごとに押す印	
JWD0000940	合印	あいじるし	二枚の布を縫い合わせるために付ける印	
JWD0000943	愛人	あいじん	恋愛をしている相手の人	
JWD0262427	愛人	あいじん	恋人という間柄	
JWD0000318	アイス	あいす	水が低温で固体になったもの	
JWD0054657	アイス	あいす	アイスキャンデーという氷菓子	
JWD0392276	アイス	あいす	アイスクリームという氷菓子	
JWD0408336	アイス	あいす	コーヒーを冷やした飲み物	
JWD0000954	愛す	あいす	"(祖国を)愛す"	(das Vaterland) lieben
JWD0000956	愛す	あいす	"(異性を)愛する"	(das andere Geschlecht) lieben
JWD0530715	愛す	あいす	愛好する	etwas lieben
JWD0295131	アイスアリーナ	あいすありーな	"アイスアリーナという,アイスリンクを備えたスポーツ施設"	
JWD0243632	アイスウール	あいすうーる	アイスウールという毛糸	
JWD0243633	アイスウォール	あいすうぉーる	山岳などで氷が壁状になった所	
JWD0392286	アイスキャップ	あいすきゃっぷ	"年中,高山の山頂を覆っている氷雪"	
JWD0392287	アイスキャップ	あいすきゃっぷ	"氷のうという,氷片や水を入れて熱のある患部を冷やすための袋"	
JWD0054658	アイスキャンデー	あいすきゃんでー	アイスキャンデーという氷菓子	
JWD0054659	アイスキャンディ	あいすきゃんでぃ	アイスキャンデーという氷菓子	
JWD0054660	アイスキャンディー	あいすきゃんでぃー	アイスキャンデーという氷菓子	
JWD0423692	アイスキューブ	あいすきゅーぶ	冷蔵庫で作る角状の氷片	
JWD0392277	アイスクリーム	あいすくりーむ	アイスクリームという氷菓子	
JWD0423693	アイスクリームコーン	あいすくりーむこーん	アイスクリームを詰めるコーンカップ	
JWD0405144	アイスクリームサンデー	あいすくりーむさんでー	"クリームサンデーという,果子やナッツを上にのせたアイスクリーム"	
JWD0243634	アイスクリームソーダ	あいすくりーむそーだ	アイスクリームソーダという飲み物	
JWD0408337	アイスコーヒー	あいすこーひー	コーヒーを冷やした飲み物	
JWD0261111	アイスショー	あいすしょー	アイススケートによるショー	
JWD0261112	アイスショウ	あいすしょう	アイススケートによるショー	
JWD0367189	アイススケーター	あいすすけーたー	"アイススケーターという,スケート靴をはいて氷上を滑るスポーツを専門とする職業"	
JWD0423694	アイススケーター	あいすすけーたー	アイススケートをする人	
JWD0174528	アイススケート	あいすすけーと	アイススケートというスポーツ	
JWD0261113	アイススマック	あいすすまっく	アイススマックという氷菓子	
JWD0243635	アイスダンシング	あいすだんしんぐ	"アイスダンシングという,アイススケートのフィギュア競技"	
JWD0295132	アイスダンス	あいすだんす	アイスダンスというスケート競技	
JWD0243636	アイスティ	あいすてぃ	アイスティーという飲み物	
JWD0243637	アイスティー	あいすてぃー	アイスティーという飲み物	
JWD0243638	アイスハーケン	あいすはーけん	"アイスハーケンという,氷壁登攀用の登山具"	
JWD0243639	アイスハンマー	あいすはんまー	"アイスハンマーという,氷壁登攀用の登山具"	
JWD0243640	アイスバーグ	あいすばーぐ	"氷山という,氷の塊"	
JWD0000957	アイスバーン	あいすばーん	雪が固く凍っている場所	
JWD0000958	アイスバーン	あいすばーん	雪が固く凍っている状態	
JWD0243641	アイスバイン	あいすばいん	アイスバインという料理	
JWD0243642	アイスバッグ	あいすばっぐ	"氷嚢という,氷を入れる袋"	
JWD0423695	アイスピック	あいすぴっく	氷を細かく砕くための錐	
JWD0243643	アイスブレーカー	あいすぶれーかー	"アイスブレーカーという,氷を砕く道具"	
JWD0243645	アイスブレーカー	あいすぶれーかー	"アイスブレーカーという,砕氷設備を備えた船"	
JWD0243644	アイスブレイカー	あいすぶれいかー	"アイスブレーカーという,氷を砕く道具"	
JWD0243646	アイスブレイカー	あいすぶれいかー	"アイスブレーカーという,砕氷設備を備えた船"	
JWD0261114	アイスペール	あいすぺーる	飲み物用の氷を入れる容器	
JWD0252935	アイスホッケー	あいすほっけー	アイスホッケーというスポーツ	
JWD0243647	アイスボート	あいすぼーと	氷上を滑走可能な装備をもつ船	
JWD0243648	アイスボート	あいすぼーと	砕氷設備を備えた船	
JWD0261115	アイスボックス	あいすぼっくす	氷を使って冷やす冷蔵庫	
JWD0261116	アイスボックス	あいすぼっくす	携帯用の簡易冷蔵箱	
JWD0216938	相すまない	あいすまない	そのままにはしておけないさま	
JWD0216940	相すまない	あいすまない	申しわけのしようがないと思うさま	
JWD0216939	相済まない	あいすまない	そのままにはしておけないさま	
JWD0216941	相済まない	あいすまない	申しわけのしようがないと思うさま	
JWD0000959	相済む	あいすむ	申し訳けが立つ	
JWD0513190	相済む	あいすむ	物事が終わる	
JWD0392285	アイスヨット	あいすよっと	アイスヨットというスポーツ	
JWD0372952	アイスランド	あいすらんど	アイスランドという国	
JWD0289769	アイスランド共和国	あいすらんどきょうわこく	アイスランドという国	
JWD0408338	アイスランドポピー	あいすらんどぽぴー	アイスランドポピーという植物	
JWD0243649	アイスリンク	あいすりんく	"アイスリンクという,屋内のアイススケート場"	
JWD0000953	愛する	あいする	"(祖国を)愛す"	
JWD0000955	愛する	あいする	"(異性を)愛する"	
JWD0369884	愛する	あいする	"(子を)可愛がる"	
JWD0530714	愛する	あいする	愛好する	
JWD0543554	愛する	あいする	愛してたいせつにする	
JWD0000960	合図	あいず	合図の方法	
JWD0000961	相図	あいず	合図の方法	
JWD0000962	合図する	あいずする	合図する	
JWD0000963	相図する	あいずする	合図する	
JWD0000964	相住	あいずまい	一緒に住むこと	
JWD0000966	相住い	あいずまい	一緒に住むこと	
JWD0000967	相住まい	あいずまい	一緒に住むこと	
JWD0000965	相住	あいずみ	一緒に住むこと	
JWD0000968	相住み	あいずみ	一緒に住むこと	
JWD0564641	藍住	あいずみ	藍住町という町	
JWD0000969	藍摺り絵	あいずりえ	藍色で刷った版画	
JWD0000970	藍摺絵	あいずりえ	藍色で刷った版画	
JWD0000971	愛婿	あいせい	"親が気に入っている,婿"	
JWD0369885	愛婿	あいせい	大切にしている婿という間柄	
JWD0519304	哀惜する	あいせきする	人の死などを悲しみ悼むこと	
JWD0408339	愛惜する	あいせきする	惜しんで大切にする	
JWD0408340	愛惜する	あいせきする	"過去をなつかしみ,ふり返る"	
JWD0000973	合い席する	あいせきする	相席する	
JWD0000974	合席する	あいせきする	相席する	
JWD0000975	相席する	あいせきする	相席する	
JWD0000976	哀切	あいせつ	哀れでもの悲しいこと	
JWD0232060	哀切さ	あいせつさ	話の内容が物悲しく哀れであること	
JWD0423455	哀切さ	あいせつさ	声の調子が哀れである程度	
JWD0423457	哀切さ	あいせつさ	物語の内容が哀れである程度	
JWD0514848	哀切だ	あいせつだ	"あわれで,気の毒なさま"	
JWD0232061	哀切み	あいせつみ	声の調子が物悲しげである感じ	
JWD0232062	哀切み	あいせつみ	話の内容が物悲しげである感じ	
JWD0423456	哀切み	あいせつみ	声の調子が哀れである程度	
JWD0423458	哀切み	あいせつみ	物語の内容が哀れである程度	
JWD0256163	愛せる	あいせる	"(子を)慈しむことができる"	
JWD0256164	愛せる	あいせる	"(異性を)慕うことができる"	
JWD0256165	愛せる	あいせる	"(祖国を)大切に思うことができる"	
JWD0256166	愛せる	あいせる	"(酒を)愛好することができる"	
JWD0000977	相先	あいせん	"碁において,交互に先手になること"	
JWD0000978	哀絶	あいぜつ	非常に悲しいこと	
JWD0384580	アイゼン	あいぜん	アイゼンという登山靴の底につけるすべり止めの金具	
JWD0000983	愛染	あいぜん	"真言密教において,愛染明王という神"	
JWD0096356	愛染	あいぜん	俗世間にとらわれる気持ち	
JWD0000981	相前後する	あいぜんごする	"(時間的に)すぐ後に続く"	
JWD0000982	相前後する	あいぜんごする	"(事が)間を置かずに続く"	
JWD0000980	藹然たる	あいぜんたる	"(気分が)穏やかなさま"	
JWD0000979	靄然たる	あいぜんたる	"(気分が)穏やかなさま"	
JWD0000984	愛染明王	あいぜんみょうおう	"真言密教において,愛染明王という神"	
JWD0000985	愛染明王	あいぜんみょうおう	"真言密教において,愛染明王法という修法"	
JWD0000986	愛染明王法	あいぜんみょうおうほう	"真言密教において,愛染明王法という修法"	
JWD0024767	あいそ	あいそ	好意のあるもてなし	
JWD0024776	あいそ	あいそ	飲食店などの勘定	
JWD0045617	あいそ	あいそ	客に対するもてなし	
JWD0098501	あいそ	あいそ	お世辞	
JWD0545263	あいそ	あいそ	感謝の気持ちを表す金品	
JWD0542375	哀訴	あいそ	切なる訴え	
JWD0024769	愛想	あいそ	好意のあるもてなし	
JWD0024778	愛想	あいそ	飲食店などの勘定	
JWD0045618	愛想	あいそ	客に対するもてなし	
JWD0098502	愛想	あいそ	お世辞	
JWD0509759	愛想	あいそ	お世辞	
JWD0545264	愛想	あいそ	感謝の気持ちを表す金品	
JWD0024770	愛想	あいそう	好意のあるもてなし	
JWD0024779	愛想	あいそう	飲食店などの勘定	
JWD0045619	愛想	あいそう	客に対するもてなし	
JWD0098503	愛想	あいそう	お世辞	
JWD0509760	愛想	あいそう	お世辞	
JWD0528167	愛想	あいそう	人の性質や態度が穏やかで友好的なさま	
JWD0545265	愛想	あいそう	感謝の気持ちを表す金品	
JWD0232063	愛想が尽きる	あいそがつきる	愛想が尽きる	
JWD0295133	アイソキネチックス	あいそきねちっくす	"アイソキエチックスという,等速性筋収縮による筋力トレーニング"	
JWD0295134	アイソキネティックス	あいそきねてぃっくす	"アイソキエチックスという,等速性筋収縮による筋力トレーニング"	
JWD0001003	愛息	あいそく	かわいがっている息子	
JWD0369887	愛息	あいそく	大切にしている息子という間柄	
JWD0280951	会いそこなう	あいそこなう	"(人に)会い損なう"	
JWD0280952	会い損う	あいそこなう	"(人に)会い損なう"	
JWD0280953	会い損なう	あいそこなう	"(人に)会い損なう"	
JWD0250579	アイソザイム	あいそざいむ	アイソザイムという酵素	
JWD0001004	哀訴する	あいそする	哀訴する	
JWD0001005	哀訴する	あいそする	哀訴する	
JWD0252936	ISOTYPE	あいそたいぷ	"アイソタイプという,視覚言語としての機能を持つ図形"	
JWD0252937	アイソタイプ	あいそたいぷ	"アイソタイプという,視覚言語としての機能を持つ図形"	
JWD0001006	愛想づかし	あいそづかし	好意や愛情が尽きたことを示す言葉	
JWD0001010	愛想づかし	あいそづかし	好意や愛情が尽きたことを示す態度	
JWD0001007	愛想尽	あいそづかし	好意や愛情が尽きたことを示す言葉	
JWD0001011	愛想尽	あいそづかし	好意や愛情が尽きたことを示す態度	
JWD0001008	愛想尽かし	あいそづかし	好意や愛情が尽きたことを示す言葉	
JWD0001012	愛想尽かし	あいそづかし	好意や愛情が尽きたことを示す態度	
JWD0001009	愛想尽し	あいそづかし	好意や愛情が尽きたことを示す言葉	
JWD0001013	愛想尽し	あいそづかし	好意や愛情が尽きたことを示す態度	
JWD0392985	アイソトープ	あいそとーぷ	原子番号が同じで質量数の異なる元素	
JWD0400956	アイソトープ	あいそとーぷ	放射能をもつ同位元素	
JWD0243652	アイソトープカメラ	あいそとーぷかめら	アイソトープカメラという医療用光学機器	
JWD0266433	アイソトープ電池	あいそとーぷでんち	アイソトープ電池という電池	
JWD0266434	アイソトニック飲料	あいそとにっくいんりょう	"アイソトニック飲料という,体液に近い濃度の飲み物"	
JWD0295135	アイソトニックス	あいそとにっくす	"アイソトニックという,等張力性筋収縮による筋力トレーニング"	
JWD0418884	アイソノメトリック図法	あいそのめとりっくずほう	"アイソメトリック図法という,建築の投影図法"	
JWD0392958	アイソバー	あいそばー	天気図の等圧線	
JWD0412604	アイソメ	あいそめ	"アイソメトリック図法という,建築の三次元の製図画法"	
JWD0418885	アイソメ	あいそめ	"アイソメトリック図法という,建築の投影図法"	
JWD0001014	藍染め付け	あいそめつけ	"藍染め付けという,陶芸の技法"	
JWD0001017	藍染め付け	あいそめつけ	藍染め付けの陶磁器	
JWD0001015	藍染付	あいそめつけ	"藍染め付けという,陶芸の技法"	
JWD0001018	藍染付	あいそめつけ	藍染め付けの陶磁器	
JWD0001016	藍染付け	あいそめつけ	"藍染め付けという,陶芸の技法"	
JWD0001019	藍染付け	あいそめつけ	藍染め付けの陶磁器	
JWD0392973	アイソメトリクス	あいそめとりくす	"アイソメトリックスという,筋肉強化の方法"	
JWD0392974	アイソメトリックス	あいそめとりっくす	"アイソメトリックスという,筋肉強化の方法"	
JWD0418886	アイソメトリック図法	あいそめとりっくずほう	"アイソメトリック図法という,建築の投影図法"	
JWD0232064	愛想もこそも尽き果てる	あいそもこそもつきはてる	"あきれて,好意も愛情ももてなくなる"	
JWD0423696	アイソレーションブース	あいそれーしょんぶーす	"アイソレーションブースという,テレビスタジオ内の防音室"	
JWD0243653	アイソレータ	あいそれーた	"建築において,騒音や振動の絶縁装置"	
JWD0386029	アイソレータ	あいそれーた	電気をほとんど通さない物質	
JWD0243654	アイソレーター	あいそれーたー	"建築において,騒音や振動の絶縁装置"	
JWD0386030	アイソレーター	あいそれーたー	電気をほとんど通さない物質	
JWD0001020	愛想笑	あいそわらい	機嫌をとるための笑い	
JWD0001021	愛想笑い	あいそわらい	機嫌をとるための笑い	
JWD0369889	愛想笑いする	あいそわらいする	人の機嫌をとるためなどに特におかしくなくとも笑うこと	
JWD0369888	愛想笑する	あいそわらいする	人の機嫌をとるためなどに特におかしくなくとも笑うこと	
JWD0232065	愛想を尽かす	あいそをつかす	嫌気がさす	
JWD0001022	愛孫	あいそん	かわいがっている孫	
JWD0369890	愛孫	あいそん	かわいがっている孫という間柄	
JWD0001023	愛憎	あいぞう	愛することと憎むこと	
JWD0001024	愛蔵する	あいぞうする	愛蔵する	
JWD0001025	藍染	あいぞめ	藍で染めること	
JWD0001027	藍染	あいぞめ	藍で染めたもの	
JWD0001026	藍染め	あいぞめ	藍で染めること	
